alias,latitude,longitude,time_window_start,time_window_end,service_time,pieces,weight(Kg),volume(m^3),skills
SAINT JAMES,37.996873,-91.617611,390,960,15,1,33.2,53,platform
SAINT JOSEPH,39.765363,-94.850178,420,960,15,11,206.7,53,platform
SALEM,37.645151,-91.538902,390,960,15,2,42.2,53,platform
SAVANNAH,39.94184,-94.830689,420,960,15,1,25.6,53,platform
SEDALIA,38.707218,-93.224331,600,960,15,6,115.6,53,platform
SEYMOUR,37.145889,-92.770209,390,960,15,1,30.9,53,platform
SPFD GRIESEMER ANNEX,37.190916,-93.319103,420,960,15,19,337.8,53,platform
BOWLING GREEN,39.343014,-91.193999,600,960,15,1,26.7,53,cargo
SPFD S W CARRIER ANNEX,37.142511,-93.297045,420,960,15,17,305.1,53,platform
THAYER,36.525254,-91.539606,480,960,15,1,25.6,53,platform
TIGER,38.91626,-92.290967,420,960,15,20,351.2,53,platform
TRENTON,40.076327,-93.618811,375,960,15,1,29.3,53,platform
VERSAILLES,38.429986,-92.842322,540,960,15,1,20.9,53,platform
CAPE CARRIER ANNEX,37.290594,-89.579991,420,960,15,11,201.6,53,cargo
WARRENSBURG,38.766065,-93.73754,420,960,15,5,88.3,53,platform
WARSAW,38.242756,-93.381318,600,960,15,2,43.5,53,platform
WAYNESVILLE,37.829778,-92.201404,420,960,15,3,63.8,53,platform
WEBB CITY,37.14716,-94.464892,360,960,15,3,59.5,53,platform
WEST PLAINS,36.729481,-91.852124,420,960,15,5,86.9,53,platform
WILLARD,37.307132,-93.432328,360,960,15,2,43.1,53,platform
WILLOW SPRINGS,36.992822,-91.968602,480,960,15,2,41.9,53,platform
WINDSOR,38.532339,-93.521434,600,960,15,1,17.8,53,platform
AMES AVENUE,41.300862,-95.958088,420,960,15,8,151.5,53,platform
BELLEVUE,41.147153,-95.928588,420,960,15,13,228.1,53,platform
BENSON,41.284754,-96.009135,420,960,15,6,106.1,53,platform
BOYSTOWN,41.260214,-96.137953,420,960,15,16,293.4,53,platform
CHENEY RIDGE ANNEX,40.737777,-96.646881,420,960,15,13,230.4,53,platform
COLLEGE VIEW,40.784906,-96.64953,420,960,15,5,102.1,53,platform
COLUMBUS,41.431503,-97.356408,420,960,15,5,93.8,53,platform
ELKHORN,41.28723,-96.232245,360,960,15,8,145.5,53,platform
ELMWOOD PARK,41.242418,-95.992818,420,960,15,8,141.6,53,platform
FREMONT,41.434917,-96.493875,420,960,15,6,107.2,53,platform
DEXTER,36.792785,-89.9547,420,960,15,3,63.6,53,cargo
GRAND ISLAND,40.915866,-98.392211,420,960,15,9,156.7,53,platform
DONIPHAN,36.619238,-90.825717,600,960,15,2,35.1,53,cargo
EL DORADO SPRINGS,37.874626,-94.021405,420,960,15,1,32.4,53,cargo
GRETNA,41.145954,-96.238036,390,960,15,3,67.5,53,platform
HASTINGS,40.586355,-98.385788,420,960,15,5,101.4,53,platform
INDIAN VILLAGE,40.776517,-96.704666,420,960,15,11,199.2,53,platform
KEARNEY,40.699422,-99.074301,420,960,15,8,153,53,platform
LINCOLN,40.816952,-96.711147,420,960,15,10,180.1,53,platform
MILLARD HIGHLANDS,41.2158,-96.120746,420,960,15,5,98.9,53,platform
NORFOLK,42.021023,-97.400975,420,960,15,5,99.7,53,platform
NORTHVIEW ANNEX,40.860037,-96.675505,420,960,15,18,320.7,53,platform
NORTHWEST,41.313044,-96.073793,420,960,15,20,351.4,53,platform
PAPILLION,41.169896,-96.043798,420,960,15,14,259.8,53,platform
RALSTON,41.202656,-96.025942,420,960,15,7,123.2,53,platform
SADDLE CREEK,41.265348,-95.980678,420,960,15,6,110.5,53,platform
SOUTH OMAHA,41.211278,-95.947385,420,960,15,2,50.5,53,platform
FREDERICKTOWN,37.557999,-90.29418,360,960,15,3,52.2,53,cargo
STONEYRIDGE,41.240272,-96.135917,420,960,15,17,309.9,53,platform
WEST OMAHA,41.233321,-96.04609,420,960,15,8,138.3,53,platform
ALTON,38.917148,-90.153177,420,960,15,6,113.3,53,fridge
BELLEVILLE,38.512284,-89.986556,600,960,15,15,268.5,53,fridge
BETHALTO,38.910672,-90.041267,600,960,15,3,53,53,fridge
BLOOMINGTON EMPIRE ST,40.487181,-88.959996,420,960,15,10,181.8,53,fridge
BRIGHTON,39.043102,-90.141567,420,960,15,1,30.5,53,fridge
COLLINSVILLE,38.685828,-90.024569,420,960,15,9,168.7,53,fridge
COLUMBIA,38.444938,-90.219097,600,960,15,5,87.3,53,fridge
DECATUR,39.843118,-88.952705,600,960,15,3,52.4,53,fridge
DUTCH HOLLOW,38.556869,-90.020807,600,960,15,17,298.7,53,fridge
EAST ALTON,38.882439,-90.111773,360,960,15,2,46.9,53,fridge
EAST PEORIA,40.663918,-89.57414,480,960,15,5,101.9,53,fridge
EAST SAINT LOUIS,38.622163,-90.155411,420,960,15,7,132.2,53,fridge
EDWARDSVILLE,38.812938,-89.954555,600,960,15,9,166.6,53,fridge
GLEN CARBON,38.759577,-89.974473,600,960,15,3,66.4,53,fridge
HOLDEN,38.718277,-93.993144,375,960,15,2,43.2,53,cargo
GODFREY,38.95132,-90.188646,600,960,15,4,71.9,53,fridge
GRANITE CITY,38.70512,-90.1388,420,960,15,10,180.2,53,fridge
HIGHLAND,38.740624,-89.681292,360,960,15,3,68,53,fridge
LAWRENCEVILLE,38.728347,-87.681741,600,960,15,2,41.7,53,fridge
LEBANON,38.604163,-89.80606,360,960,15,1,27.6,53,fridge
JACKSON,37.38267,-89.665971,360,960,15,6,109.3,53,cargo
LINCOLN,40.145799,-89.361481,600,960,15,3,65.3,53,fridge
MAHOMET,40.19596,-88.405122,600,960,15,3,62.7,53,fridge
MARYVILLE,38.735176,-89.955881,600,960,15,2,36.7,53,fridge
MASCOUTAH,38.490125,-89.798328,540,960,15,2,49.6,53,fridge
MEMORIAL,39.890887,-88.934894,600,960,15,12,214.6,53,fridge
KENNETT,36.237319,-90.057137,405,960,15,2,38.9,53,cargo
MILLSTADT,38.459624,-90.092544,600,960,15,1,33.1,53,fridge
MONTICELLO,40.026384,-88.572045,420,960,15,1,33.5,53,fridge
MORTON,40.614799,-89.467586,360,960,15,4,76.5,53,fridge
MOUNT CARMEL,38.411154,-87.76151,600,960,15,2,37.2,53,fridge
NEIL STREET,40.121595,-88.242923,420,960,15,19,340.3,53,fridge
LAMAR,37.494141,-94.277505,420,960,15,2,37.3,53,cargo
LAWSON,39.438897,-94.204021,420,960,15,1,27,53,cargo
NORTH UNIVERSITY,40.764429,-89.610943,420,960,15,12,220.2,53,fridge
NORTHEAST ANNEX,39.832965,-89.629357,600,960,15,13,230.3,53,fridge
O FALLON,38.581894,-89.911897,600,960,15,10,180.9,53,fridge
PEKIN,40.567312,-89.645315,420,960,15,7,135.9,53,fridge
PERSIMMON ANNEX,40.682036,-89.599667,360,960,15,4,70.3,53,fridge
RED BUD,38.210969,-89.993787,600,960,15,1,28.5,53,fridge
RIVERTON,39.849369,-89.539818,600,960,15,1,21.3,53,fridge
SAVOY,40.057608,-88.251682,420,960,15,1,31.7,53,fridge
SMITHTON,38.404197,-89.99156,600,960,15,1,23.9,53,fridge
SOUTHWEST,39.762749,-89.684723,600,960,15,16,291.6,53,fridge
TROY,38.732845,-89.896738,600,960,15,5,86.5,53,fridge
URBANA,40.11136,-88.163736,600,960,15,9,159.9,53,fridge
WASHINGTON,40.702807,-89.40552,720,960,15,5,97,53,fridge
WATERLOO,38.336159,-90.14533,600,960,15,4,84.4,53,fridge
WEST GLEN STATION,40.747252,-89.603751,420,960,15,6,112.3,53,fridge
WOOD RIVER,38.861278,-90.093968,600,960,15,2,50.5,53,fridge
DIAMOND VALLEY,38.000618,-87.572036,360,960,15,14,251.7,53,fridge
HUNTINGBURG,38.296657,-86.954127,510,960,15,1,30.9,53,fridge
JASPER,38.391719,-86.929608,420,960,15,4,80.2,53,fridge
LAWNDALE,37.966003,-87.490889,450,960,15,6,111.7,53,fridge
MOUNT VERNON,37.931832,-87.8939,420,960,15,3,56,53,fridge
NEWBURGH,37.956741,-87.404223,510,960,15,9,164,53,fridge
OAKLAND CITY,38.340201,-87.34552,420,960,15,1,25.6,53,fridge
PETERSBURG,38.491327,-87.280916,420,960,15,1,22.5,53,fridge
PRINCETON,38.354998,-87.566557,360,960,15,3,53.3,53,fridge
RIVER CITY,37.962283,-87.530486,360,960,15,6,107.6,53,fridge
TELL CITY,37.947371,-86.769249,420,960,15,3,53.5,53,fridge
VINCENNES,38.679376,-87.52845,525,960,15,5,90.3,53,fridge
WASHINGTON,38.65342,-87.169844,420,960,15,3,59.9,53,fridge
WEST WABASH,37.984796,-87.592838,420,960,15,10,175.3,53,fridge
BLUE VALLEY,38.901521,-94.685382,420,960,15,17,295.1,53,fridge
BONNER SPRINGS,39.056946,-94.881733,420,960,15,2,41.6,53,fridge
BROOKRIDGE,38.952725,-94.685524,420,960,15,7,130.3,53,fridge
CIVIC CENTER,39.118092,-94.623589,360,960,15,5,102.6,53,fridge
GARDNER,38.795911,-94.926008,420,960,15,6,104.3,53,fridge
HICREST,39.014244,-95.670898,420,960,15,8,142.7,53,fridge
PARK HILLS,37.850805,-90.521833,420,960,15,14,242.6,53,cargo
INDIAN CREEK,38.935244,-94.635107,420,960,15,8,155.4,53,fridge
JAYHAWK,38.92752,-95.257039,420,960,15,8,147.7,53,fridge
LAWRENCE,38.971705,-95.23757,420,960,15,13,242.5,53,fridge
PERRYVILLE,37.726043,-89.861525,390,960,15,4,70.8,53,cargo
PEVELY,38.284279,-90.394442,600,960,15,1,27.1,53,cargo
LEAVENWORTH,39.319382,-94.91363,420,960,15,12,219,53,fridge
LENEXA,38.968677,-94.72896,420,960,15,13,225.4,53,fridge
MONTICELLO,39.008714,-94.841312,420,960,15,12,209.7,53,fridge
POPLAR BLUFF,36.755623,-90.395512,420,960,15,7,130.7,53,cargo
POTOSI,37.938055,-90.785313,450,960,15,3,62,53,cargo
OLATHE,38.882372,-94.817841,420,960,15,14,251.9,53,fridge
OLATHE EAST,38.879529,-94.760186,420,960,15,17,307,53,fridge
OXFORD CARRIER ANNEX,38.83744,-94.671233,420,960,15,18,313.7,53,fridge
ROBERT L ROBERTS,39.14354,-94.695917,420,960,15,8,143,53,fridge
ROSEDALE,39.061874,-94.610803,420,960,15,2,44,53,fridge
SHAWNEE,39.016894,-94.713998,570,960,15,10,174.4,53,fridge
SHAWNEE MISSION,39.01921,-94.665218,420,960,15,18,320.5,53,fridge
SHERWOOD CARRIER ANNEX,39.015147,-95.765579,420,960,15,10,177.4,53,fridge
TOPEKA,39.077752,-95.722171,420,960,15,16,283.3,53,fridge
WYANDOTTE WEST,39.11926,-94.763002,420,960,15,10,177.8,53,fridge
HENDERSON,37.83967,-87.593862,420,960,15,8,139.7,53,fridge
OWENSBORO,37.776557,-87.167629,420,960,15,17,303.6,53,fridge
AFFTON,38.551909,-90.335351,420,960,15,11,204.1,53,fridge
ARNOLD,38.437437,-90.373478,600,960,15,8,148.7,53,fridge
BALLWIN,38.59344,-90.565531,420,960,15,22,391.2,53,fridge
SAINTE GENEVIEVE,37.980386,-90.043802,360,960,15,3,65.8,53,cargo
BARRY WOODS ANNEX,39.244458,-94.602162,420,960,15,19,343,53,fridge
BELTON,38.815855,-94.520865,420,960,15,13,242.2,53,fridge
CARRIER SQUARE,38.646875,-90.199794,420,960,15,4,79.4,53,fridge
CEDAR HILL,38.33699,-90.617592,420,960,15,2,34.3,53,fridge
CHARLES J COYLE,38.533661,-90.287939,600,960,15,6,119.3,53,fridge
CHESTERFIELD,38.655068,-90.557725,420,960,15,5,94.5,53,fridge
SIKESTON,36.875153,-89.603394,420,960,15,6,116.8,53,cargo
CHOUTEAU,38.627569,-90.251112,600,960,15,5,93.2,53,fridge
CLAYTON,38.651071,-90.336375,600,960,15,8,143.8,53,fridge
CREVE COEUR,38.662414,-90.444304,600,960,15,10,175.6,53,fridge
DE SOTO,38.142533,-90.562805,360,960,15,4,79.9,53,fridge
DES PERES,38.601085,-90.440189,600,960,15,5,99.7,53,fridge
EUREKA,38.501268,-90.626479,480,960,15,4,78.9,53,fridge
EXCELSIOR SPRINGS,39.338857,-94.227965,420,960,15,4,68.9,53,fridge
FENTON,38.511697,-90.440503,600,960,15,14,259.7,53,fridge
FERGUSON,38.741097,-90.301874,600,960,15,4,76.7,53,fridge
FESTUS,38.220274,-90.396386,600,960,15,7,136.7,53,fridge
FLORISSANT,38.802321,-90.309712,420,960,15,31,544.2,53,fridge
FORISTELL,38.806158,-90.954853,420,960,15,1,29.7,53,fridge
FREDERICK N WEATHERS,38.675498,-90.253545,600,960,15,12,217.9,53,fridge
GLADSTONE,39.224207,-94.585951,420,960,15,9,169.8,53,fridge
GLENCOE,38.573481,-90.685471,600,960,15,2,38.4,53,fridge
GRANDVIEW,38.888609,-94.528401,420,960,15,5,103.2,53,fridge
GRAVOIS CARRIER ANNEX,38.585331,-90.255675,420,960,15,8,151,53,fridge
GROVER,38.575705,-90.637989,540,960,15,2,44.2,53,fridge
HARRY S TRUMAN,39.062432,-94.412094,420,960,15,12,218.8,53,fridge
HAZELWOOD BRIDGETON CA,38.770161,-90.382431,600,960,15,8,142.2,53,fridge
HICKMAN MILLS,38.922214,-94.509673,420,960,15,7,126.1,53,fridge
HILLSBORO,38.226708,-90.560733,600,960,15,4,73.9,53,fridge
HODGE PARK CARRIER ANNEX,39.244929,-94.524275,420,960,15,17,300.6,53,fridge
HOUSE SPRINGS,38.411054,-90.577396,420,960,15,3,64.8,53,fridge
IMPERIAL,38.367423,-90.386055,420,960,15,9,166.8,53,fridge
INDEP MAIN OFF,39.092086,-94.418998,420,960,15,16,286.2,53,fridge
JAMES CREWS,39.09416,-94.555715,420,960,15,8,152.1,53,fridge
JENNINGS,38.741276,-90.251076,600,960,15,9,165.6,53,fridge
KANSAS CITY MAIN OFFICE,39.083959,-94.587877,420,960,15,7,131,53,fridge
KEARNEY,39.371859,-94.366548,420,960,15,5,97.4,53,fridge
KIRKWOOD,38.637979,-90.259438,600,960,15,11,207.1,53,fridge
LIBERTY,39.23181,-94.434214,420,960,15,9,161.8,53,fridge
LONGVIEW,38.962682,-94.466161,420,960,15,6,112.4,53,fridge
MACKENZIE POINTE,38.585322,-90.318604,420,960,15,12,214.1,53,fridge
MAPLEWOOD,38.612598,-90.313658,420,960,15,2,46.3,53,fridge
MARIAN OLDHAM,38.637079,-90.244917,360,960,15,7,129.4,53,fridge
Customer 1789,46.879682,-110.362565,420,960,15,12,55,53,cargo
Customer 1790,46.879682,-110.362565,420,960,15,20,133,53,cargo
MARTIN CITY,38.883585,-94.594768,420,960,15,8,152.5,53,fridge
MARYLAND HEIGHTS,38.714265,-90.442157,600,960,15,5,96.9,53,fridge
MARYVILLE GARDENS,38.579555,-90.236062,420,960,15,13,233.3,53,fridge
NORMANDY,38.704342,-90.298872,600,960,15,9,163.5,53,fridge
NORTH COUNTY,38.768975,-90.201852,600,960,15,9,158.8,53,fridge
NORTH KANSAS CITY,39.143565,-94.570099,420,960,15,8,140.4,53,fridge
O FALLON,38.809406,-90.704553,600,960,15,31,539.3,53,fridge
OLIVETTE,38.674377,-90.386259,600,960,15,4,70.8,53,fridge
PACIFIC,38.481852,-90.745001,420,960,15,4,70.6,53,fridge
PARKVILLE,39.189352,-94.682541,600,960,15,7,133.5,53,fridge
PARKWAY,39.035298,-94.534201,420,960,15,5,91.7,53,fridge
PLATTE CITY,39.365356,-94.774798,420,960,15,4,71.6,53,fridge
R B RICE,38.94834,-94.358511,420,960,15,11,206.3,53,fridge
RAYTOWN,39.007932,-94.45725,420,960,15,9,156.4,53,fridge
SAINT ANN,38.731819,-90.38237,600,960,15,3,56.5,53,fridge
SAINT CHARLES,38.782089,-90.50014,420,960,15,12,215.3,53,fridge
SAINT CHARLES SOUTH,38.744277,-90.585124,600,960,15,23,405.6,53,fridge
SAINT CLAIR,38.356216,-90.978258,600,960,15,2,43.8,53,fridge
SAINT PETERS,38.787661,-90.625129,600,960,15,19,331.9,53,fridge
SAPPINGTON,38.533892,-90.382255,420,960,15,12,213.6,53,fridge
SMITHVILLE,39.373874,-94.584441,420,960,15,3,65.8,53,fridge
SOUTH COUNTY,38.467927,-90.302735,600,960,15,12,223.1,53,fridge
SOUTH TROOST,38.992571,-94.57598,420,960,15,10,188.4,53,fridge
SOUTHWEST,38.603067,-90.293455,600,960,15,13,231.4,53,fridge
SULLIVAN,38.209237,-91.158927,600,960,15,3,53,53,fridge
TIMOTHY M GAFFNEY,38.697886,-90.36197,420,960,15,8,142.2,53,fridge
TOWN AND COUNTRY,38.626901,-90.518612,420,960,15,11,198.5,53,fridge
TROY,38.980309,-90.978174,600,960,15,8,151.6,53,fridge
UNION,38.456932,-91.002552,600,960,15,4,78,53,fridge
UNIVERSITY CITY,38.655982,-90.309503,600,960,15,8,139.7,53,fridge
VALLEY PARK,38.550189,-90.487318,600,960,15,1,32.4,53,fridge
VILLA RIDGE,38.473736,-90.88757,600,960,15,3,55.2,53,fridge
WALDO,38.999137,-94.591228,420,960,15,6,112.9,53,fridge
WARRENTON,38.811477,-91.143683,600,960,15,4,71.9,53,fridge
WASHINGTON,38.538164,-91.010325,360,960,15,8,138.9,53,fridge
WENTZVILLE,38.819312,-90.848674,600,960,15,13,235.7,53,fridge
WEST COUNTY,38.695655,-90.438059,420,960,15,8,149.2,53,fridge
WESTPORT,39.054378,-94.588936,420,960,15,7,129.8,53,fridge
WINFIELD,38.997035,-90.740291,600,960,15,1,30.2,53,fridge
WRIGHT CITY,38.828469,-91.022153,600,960,15,2,50.4,53,fridge
HAUBSTADT,38.204083,-87.575101,360,960,15,1,27.1,53,SD2
LOOGOOTEE,38.67707,-86.915904,390,960,15,1,24.5,53,SD2
ATCHISON,39.56329,-95.121443,420,960,15,2,45,53,SD2
HARRISONVILLE,38.652739,-94.346822,360,960,15,4,69.1,53,SD2
OAK GROVE,38.998774,-94.129965,420,960,15,4,69.4,53,SD2
PLEASANT HILL,38.785568,-94.273091,420,960,15,3,54.4,53,SD2
Customer 1791,40.776185,-74.179897,420,960,15,5,50,53,cargo
Customer 1792,40.725778,-74.071273,420,960,15,19,160,53,cargo
Customer 1793,40.776185,-74.179897,420,960,15,2,205,53,cargo
Customer 1794,40.776185,-74.179897,420,960,15,21,206,53,cargo
Customer 1795,40.902373,-74.642935,420,960,15,12,144,53,cargo
Customer 1796,40.908252,-73.896894,360,960,15,16,33,53,cargo
Customer 1797,40.712874,-73.832987,420,960,15,10,162,53,cargo
Customer 1798,40.720311,-73.813,420,960,15,12,31,53,cargo
Customer 1799,40.753945,-73.99416,420,960,15,21,47,53,cargo
Customer 1800,40.707431,-73.490265,420,960,15,3,93,53,cargo
Customer 1801,40.647035,-74.00034,375,960,15,14,248,53,cargo
Customer 1802,40.832089,-73.940528,420,960,15,20,33,53,cargo
Customer 1803,40.67503,-73.955053,420,960,15,12,154,53,cargo
Customer 1804,40.712865,-73.785025,420,960,15,15,50,53,cargo
Customer 1805,40.681309,-73.939481,390,960,15,11,202,53,cargo
Customer 1806,40.650733,-73.978212,570,960,15,9,188,53,cargo
Customer 1807,40.681309,-73.939481,420,960,15,14,210,53,cargo
Customer 1808,40.681959,-73.960498,420,960,15,8,57,53,cargo
Customer 1809,40.756144,-73.799151,420,960,15,18,29,53,cargo
Customer 1810,40.73612,-73.995506,420,960,15,12,229,53,cargo
Customer 1811,40.753945,-73.99416,420,960,15,12,170,53,cargo
Customer 1812,40.756144,-73.799151,435,960,15,3,120,53,cargo
Customer 1813,40.650733,-73.978212,420,960,15,4,64,53,cargo
Customer 1814,40.699446,-73.460931,360,960,15,3,47,53,cargo
Customer 1815,40.832089,-73.940528,420,960,15,6,232,53,cargo
Customer 1816,40.73756,-73.616491,420,960,15,14,30,53,cargo
Customer 1817,40.686331,-73.971275,420,960,15,14,87,53,cargo
Customer 1818,40.76244,-73.936968,420,960,15,4,140,53,cargo
Customer 1819,40.78632,-73.508818,420,960,15,9,197,53,cargo
Customer 1820,40.701234,-73.917955,420,960,15,16,184,53,cargo
Customer 1821,40.747014,-73.598971,420,960,15,2,103,53,cargo
Customer 1822,40.72181,-73.279144,420,960,15,21,44,53,cargo
Customer 1823,40.706514,-73.785924,420,960,15,11,199,53,cargo
Customer 1824,40.742451,-73.99653,600,960,15,16,65,53,cargo
Customer 1825,40.78632,-73.508818,375,960,15,9,53,53,cargo
Customer 1827,40.689137,-73.786665,360,960,15,17,83,53,cargo
Customer 1828,40.72181,-73.279144,420,960,15,22,148,53,cargo
Customer 1829,40.813952,-73.94416,420,960,15,22,211,53,cargo
Customer 1830,40.671764,-73.770423,375,960,15,12,28,53,cargo
Customer 1831,40.686331,-73.971275,390,960,15,9,187,53,cargo
Customer 1832,40.818724,-73.93682,540,960,15,13,149,53,cargo
Customer 1833,42.66052,-73.785349,600,960,15,3,77,53,cargo
Customer 1834,40.712865,-73.785025,420,960,15,22,183,53,cargo
Customer 1835,40.686331,-73.971275,420,960,15,9,134,53,cargo
Customer 1836,40.756742,-73.975564,420,960,15,20,201,53,cargo
Customer 1837,40.654198,-73.698051,420,960,15,2,112,53,cargo
Customer 1838,40.668371,-73.589434,360,960,15,6,240,53,cargo
Customer 1839,40.668371,-73.589434,420,960,15,4,83,53,cargo
Customer 1840,40.652863,-73.942273,420,960,15,16,143,53,cargo
Customer 1841,40.743123,-73.354451,420,960,15,15,128,53,cargo
Customer 1842,40.720197,-73.962614,420,960,15,8,84,53,cargo
Customer 1843,40.842869,-73.90655,420,960,15,3,130,53,cargo
Customer 1844,40.861722,-73.927282,405,960,15,13,75,53,cargo
Customer 1845,40.908419,-73.902217,600,960,15,18,187,53,cargo
Customer 1846,40.681309,-73.939481,420,960,15,19,226,53,cargo
Customer 1847,40.720311,-73.813,480,960,15,3,116,53,cargo
Customer 1848,40.681309,-73.939481,360,960,15,3,79,53,cargo
Customer 1849,40.6896,-73.709473,390,960,15,8,168,53,cargo
Customer 1850,40.712865,-73.785025,420,960,15,4,246,53,cargo
Customer 1851,40.720311,-73.813,420,960,15,7,68,53,cargo
Customer 1852,40.691029,-73.909149,420,960,15,19,254,53,cargo
Customer 1853,40.742451,-73.99653,420,960,15,22,120,53,cargo
Customer 1854,40.647035,-74.00034,420,960,15,10,199,53,cargo
Customer 1855,40.707431,-73.490265,600,960,15,20,57,53,cargo
Customer 1856,40.714633,-73.777078,600,960,15,16,143,53,cargo
Customer 1857,40.635745,-73.942431,420,960,15,12,43,53,cargo
Customer 1858,40.689137,-73.786665,360,960,15,19,166,53,cargo
Customer 1859,40.678589,-73.927191,420,960,15,18,106,53,cargo
Customer 1860,40.720311,-73.813,600,960,15,8,54,53,cargo
Customer 1861,40.681309,-73.939481,405,960,15,10,245,53,cargo
Customer 1862,40.686331,-73.971275,360,960,15,15,151,53,cargo
Customer 1863,40.713083,-73.940957,420,960,15,2,36,53,cargo
Customer 1864,40.789845,-73.971088,600,960,15,19,249,53,cargo
Customer 1865,40.681309,-73.939481,390,960,15,18,188,53,cargo
Customer 1866,40.654198,-73.698051,420,960,15,10,85,53,cargo
Customer 1867,40.896503,-73.840539,420,960,15,20,154,53,cargo
Customer 1868,40.681309,-73.939481,390,960,15,8,175,53,cargo
Customer 1869,40.782859,-73.979272,420,960,15,18,106,53,cargo
Customer 1870,40.681309,-73.939481,420,960,15,17,115,53,cargo
Customer 1871,40.699446,-73.460931,600,960,15,9,111,53,cargo
Customer 1872,40.826394,-73.916803,420,960,15,12,142,53,cargo
Customer 1873,40.6896,-73.709473,600,960,15,19,63,53,cargo
Customer 1874,40.647035,-74.00034,600,960,15,4,227,53,cargo
Customer 1875,40.76244,-73.936968,600,960,15,4,239,53,cargo
Customer 1876,42.695768,-73.882971,420,960,15,3,220,53,cargo
Customer 1877,40.712865,-73.785025,420,960,15,21,79,53,cargo
Customer 1878,40.753231,-73.887429,600,960,15,11,78,53,cargo
Customer 1879,40.706514,-73.785924,405,960,15,22,55,53,cargo
Customer 1880,40.72165,-73.760746,360,960,15,16,114,53,cargo
Customer 1881,40.688739,-73.774844,600,960,15,18,62,53,cargo
Customer 1882,40.699446,-73.460931,420,960,15,15,24,53,cargo
Customer 1883,32.244238,-80.869314,390,960,15,5,205,53,cargo
Customer 1884,32.244238,-80.869314,600,960,15,14,105,53,cargo
Customer 1885,35.075083,-80.910908,420,960,15,3,65,53,cargo
Customer 1886,35.075083,-80.910908,600,960,15,11,209,53,cargo
Customer 1887,29.449007,-98.599198,480,960,15,15,206,53,cargo
Customer 1888,29.726769,-98.681639,420,960,15,2,170,53,cargo
Customer 1889,30.39815,-97.663793,360,960,15,13,151,53,cargo
Customer 1890,29.032765,-95.450842,390,960,15,11,239,53,cargo
Customer 1891,29.566481,-95.391176,600,960,15,5,159,53,cargo
Customer 1892,30.217545,-97.855835,600,960,15,18,64,53,cargo
Customer 1893,32.709194,-97.119239,600,960,15,18,22,53,cargo
Customer 1894,30.178708,-97.919603,420,960,15,22,61,53,cargo
Customer 1895,29.566481,-95.391176,420,960,15,13,187,53,cargo
Customer 1896,29.412274,-98.441226,405,960,15,5,157,53,cargo
Customer 1897,29.477067,-98.537445,360,960,15,7,123,53,cargo
Customer 1898,29.412274,-98.441226,600,960,15,11,76,53,cargo
Customer 1899,29.668917,-95.346781,360,960,15,17,92,53,cargo
Customer 1900,29.726769,-98.681639,600,960,15,6,24,53,cargo
Customer 1901,29.683229,-98.464692,390,960,15,11,104,53,cargo
Customer 1902,29.726769,-98.681639,420,960,15,19,226,53,cargo
Customer 1903,29.84488,-95.634322,600,960,15,9,246,53,cargo
Customer 1904,29.727345,-95.50939,420,960,15,8,223,53,cargo
Customer 1905,33.183705,-97.100756,420,960,15,9,192,53,cargo
Customer 1906,29.726769,-98.681639,420,960,15,8,251,53,cargo
Customer 1907,29.376876,-98.472988,540,960,15,16,147,53,cargo
Customer 1909,29.74221,-95.401849,360,960,15,2,47,53,cargo
Customer 1910,29.632826,-95.49683,420,960,15,3,192,53,cargo
Customer 1911,29.412274,-98.441226,600,960,15,7,108,53,cargo
Customer 1912,29.525223,-98.768032,420,960,15,10,101,53,cargo
Customer 1913,32.709194,-97.119239,420,960,15,14,72,53,cargo
Customer 1914,32.985697,-96.750247,600,960,15,18,126,53,cargo
Customer 1915,30.380538,-97.877765,420,960,15,12,215,53,cargo
